Date,AMZN,TGT,COST,BNED,SCHL,WLY,NWSA,NYT,RELX,TRI
2016-02-25 00:00:00-05:00,27.75749969482422,60.3412971496582,130.72586059570312,1021.0,29.119647979736328,33.019691467285156,9.652410507202148,11.44345474243164,14.320308685302734,30.71847915649414
2016-02-26 00:00:00-05:00,27.761499404907227,60.15720748901367,126.46739196777344,1040.0,29.361204147338867,32.98194122314453,9.696810722351074,11.526110649108887,14.071321487426758,30.451860427856445
2016-02-29 00:00:00-05:00,27.625999450683594,60.17255401611328,126.76317596435547,1068.0,29.17795753479004,32.86867904663086,9.608012199401855,11.544480323791504,13.991009712219238,30.49350929260254
2016-03-01 00:00:00-05:00,28.95199966430664,62.0977668762207,127.17725372314453,1094.0,29.119647979736328,33.29151916503906,9.563613891601562,11.691427230834961,14.38455867767334,30.82677459716797
2016-03-02 00:00:00-05:00,29.010499954223633,62.20516586303711,129.09515380859375,1073.0,29.12797737121582,33.22356033325195,9.670171737670898,11.718981742858887,14.143608093261719,30.518512725830078
2016-03-03 00:00:00-05:00,28.874500274658203,61.139007568359375,128.08970642089844,1080.0,29.327884674072266,34.03905487060547,9.687928199768066,11.847559928894043,14.167702674865723,30.476852416992188
2016-03-04 00:00:00-05:00,28.756999969482422,62.22816848754883,127.4982681274414,1079.0,29.18628692626953,33.99375534057617,9.767850875854492,11.709797859191895,14.191797256469727,30.568500518798828
2016-03-07 00:00:00-05:00,28.139999389648438,61.99039077758789,125.19158172607422,1139.0,29.377859115600586,34.107017517089844,10.135263442993164,11.746535301208496,14.167702674865723,30.91841697692871
2016-03-08 00:00:00-05:00,28.01300048828125,61.76796340942383,127.54046630859375,969.0,29.16963768005371,33.89558792114258,9.785772323608398,11.498563766479492,14.20786190032959,30.843446731567383
2016-03-09 00:00:00-05:00,27.973499298095703,62.28953170776367,129.3148651123047,971.0,29.26958465576172,33.89558792114258,9.938115119934082,11.562850952148438,14.368487358093262,31.318336486816406
2016-03-10 00:00:00-05:00,27.946500778198242,62.511962890625,129.1627655029297,977.0,29.13631248474121,33.59355545043945,9.938115119934082,11.590401649475098,14.344398498535156,30.901762008666992
2016-03-11 00:00:00-05:00,28.480499267578125,62.79576873779297,129.027587890625,993.0,29.736038208007812,34.77903366088867,10.529563903808594,11.847559928894043,14.593372344970703,31.609939575195312
2016-03-14 00:00:00-04:00,28.668500900268555,62.71906280517578,128.9937744140625,991.0,29.80266571044922,34.93760299682617,10.359299659729004,11.746535301208496,14.61746883392334,31.76824951171875
2016-03-15 00:00:00-04:00,28.85099983215332,62.62699890136719,130.26959228515625,977.0,29.219606399536133,35.20941925048828,10.368257522583008,11.516929626464844,14.633532524108887,31.851564407348633
2016-03-16 00:00:00-04:00,28.713499069213867,63.194618225097656,130.16818237304688,1004.0,29.736038208007812,35.51902389526367,10.807363510131836,11.663875579833984,14.802199363708496,32.34312057495117
2016-03-17 00:00:00-04:00,27.972000122070312,63.67782211303711,129.98233032226562,997.0,29.919273376464844,36.18348693847656,11.147892951965332,11.728165626525879,15.027080535888672,33.184608459472656
2016-03-18 00:00:00-04:00,27.604000091552734,63.440025329589844,129.39932250976562,974.0,30.30243682861328,37.233055114746094,11.031396865844727,11.700608253479004,14.810226440429688,32.693058013916016
2016-03-21 00:00:00-04:00,27.698999404907227,63.04888916015625,130.06683349609375,980.0,30.135848999023438,35.39820861816406,11.09412670135498,11.581216812133789,14.874478340148926,32.89300537109375
2016-03-22 00:00:00-04:00,28.02400016784668,62.665374755859375,128.62200927734375,993.0,30.152498245239258,36.017372131347656,11.32712173461914,11.535297393798828,14.826292991638184,32.92633056640625
2016-03-23 00:00:00-04:00,28.48150062561035,62.511962890625,129.70346069335938,955.0,29.827655792236328,36.017372131347656,11.237505912780762,11.452642440795898,14.89857292175293,32.876346588134766
2016-03-24 00:00:00-04:00,29.147499084472656,62.926143646240234,127.94606018066406,995.0,29.97757911682129,36.32695007324219,11.20166301727295,11.507743835449219,14.794166564941406,32.84300231933594
2016-03-28 00:00:00-04:00,28.993499755859375,63.50908279418945,128.9937744140625,950.0,31.052072525024414,36.51572799682617,11.51530933380127,11.498563766479492,14.890549659729004,33.184608459472656
2016-03-29 00:00:00-04:00,29.69300079345703,63.63948059082031,131.1820831298828,963.0,31.635143280029297,37.157535552978516,11.524267196655273,11.636321067810059,15.187715530395508,33.48454666137695
2016-03-30 00:00:00-04:00,29.934499740600586,64.12268829345703,133.15927124023438,976.0,31.435237884521484,37.31610870361328,11.42569351196289,11.572032928466797,15.300153732299805,33.72615051269531
2016-03-31 00:00:00-04:00,29.68199920654297,63.110233306884766,133.14234924316406,980.0,31.127033233642578,36.915916442871094,11.443619728088379,11.44345474243164,15.091336250305176,33.72615051269531
2016-04-01 00:00:00-04:00,29.924999237060547,63.47841262817383,133.70840454101562,958.0,31.66012191772461,37.119789123535156,11.67661190032959,11.709797859191895,15.067238807678223,33.776153564453125
2016-04-04 00:00:00-04:00,29.659500122070312,63.12560272216797,133.26907348632812,940.0,30.802194595336914,36.35716247558594,11.434657096862793,11.599239349365234,15.203780174255371,33.66783905029297
2016-04-05 00:00:00-04:00,29.30699920654297,62.97216033935547,131.79888916015625,925.0,30.369068145751953,35.911659240722656,11.300236701965332,11.497894287109375,14.9226713180542,33.4012336730957
2016-04-06 00:00:00-04:00,30.104000091552734,63.02586364746094,132.45797729492188,926.0,30.44403076171875,35.91920852661133,11.443619728088379,11.507105827331543,15.027080535888672,33.45955276489258
2016-04-07 00:00:00-04:00,29.571500778198242,62.56565856933594,128.45301818847656,892.0,30.319095611572266,35.33024597167969,11.282315254211426,11.276779174804688,14.94676685333252,33.15128707885742
2016-04-08 00:00:00-04:00,29.729999542236328,62.036399841308594,128.13198852539062,883.0,30.41071128845215,35.54167938232422,11.121010780334473,11.359697341918945,15.011018753051758,33.30125045776367
2016-04-11 00:00:00-04:00,29.796499252319336,61.18499755859375,125.93512725830078,881.0,30.61894416809082,36.02801513671875,11.013474464416504,11.442619323730469,14.994955062866211,33.65117645263672
2016-04-12 00:00:00-04:00,30.15850067138672,61.95969772338867,127.17725372314453,899.0,30.89381980895996,36.24079132080078,11.174776077270508,11.507105827331543,15.163612365722656,34.04276657104492
2016-04-13 00:00:00-04:00,30.740999221801758,62.557987213134766,128.32635498046875,947.0,31.293636322021484,37.11470413208008,11.380887985229492,11.79271125793457,15.195746421813965,33.91778564453125
2016-04-14 00:00:00-04:00,31.037500381469727,62.726707458496094,127.92068481445312,962.0,31.068737030029297,36.47636413574219,11.407773971557617,11.709798812866211,15.139522552490234,33.85945510864258
2016-04-15 00:00:00-04:00,31.29450035095215,63.35569381713867,129.41619873046875,962.0,30.818843841552734,36.7347526550293,11.380887985229492,11.79271125793457,15.123462677001953,33.884464263916016
2016-04-18 00:00:00-04:00,31.767499923706055,63.98465347290039,129.526123046875,977.0,30.802194595336914,36.894325256347656,11.165817260742188,11.801925659179688,15.211807250976562,34.017765045166016
2016-04-19 00:00:00-04:00,31.395000457763672,64.41419219970703,129.8471221923828,977.0,30.96045684814453,37.37308883666992,11.237505912780762,11.838780403137207,15.476848602294922,34.43434143066406
2016-04-20 00:00:00-04:00,31.649499893188477,63.56279754638672,129.0529327392578,978.0,31.127033233642578,37.745445251464844,11.237505912780762,11.746647834777832,15.171649932861328,34.14273452758789
